id,title,description,product_type,alias,mrp,price_display_amount,discount_percentage,product_tags,product_collections
15174,Romie|Floral Tie Strap Mini Dress,"White and blue floral printed tie strap dress. Square neckline. Fit and flare silhouette. Made from cotton, the dress is sustainable and eco-friendly",Dress,virgio,2190,1315,39.95,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWDR24363039, GroupID:VWWDR24363039, Print:Solid, StyleID:VWWDR2436303902","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, New Arrival, New In, Pink Snow, Ric Rac, Santa's Chic List, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Knotted Affair, The Pear Closet, The Rectangle Closet, The White Lotus, Threads of Freedom, Unstoppably You!, Vacation Vibe, White Bloom"
15175,Miesha Skirt|Lace Detail Gathered Skirt,"Black lace detail flared maxi skirt. Gathered at the waist. Straight hem. Made from cotton, the skirt is sustainable and eco-friendly",Skirt,virgio,2590,1555,39.96,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSK24293038, GroupID:VWWSK24293038, Print:Solid, StyleID:VWWSK2429303802","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, Skirts | Shorts, The Knotted Affair"
15177,Ghazal Top|White Tie Strap Peplum Top,"White peplum top with tie-up straps. Features a ric rac lace detail. Square neckline. Made from cotton, the top is sustainable and eco-friendly",Top,virgio,1590,955,39.94,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTO24293038, GroupID:VWWTO24293038, Print:Solid, StyleID:VWWTO2429303801","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Date Ready, Flash Sale, Hidden Gems, Inventory, Just In!, Manushi Chilar's Party Go-To's!, Natural Fabrics, Party Wear, Pink Snow, Ric Rac, Santa's Chic List, The Knotted Affair, Threads of Freedom, Tops, Topwear, Topwear veronica, White Bloom"
15181,Faith|Black Tunic & Pants Co-Ord,"Black co-ord set featuring a lace trimmed tunic, with flared pants. Tunic features a slit, and a boat neck | Flared fit | Made from cotton, the fit is sustainable and eco-friendly",Co-Ord,virgio,3780,3780,0,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWCO24363044, GroupID:VWWCO24363044, Print:Solid, StyleID:VWWCO2436304401","ALL COLLECTIONS, Casual Essentials, Co-ord Sets veronica, Co-ords, coord-sets, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, The Knotted Affair"
15183,April|Lace Strap Tiered Dress,"Blue gathered tiered mini dress, with lace straps. Square neckline. Fit and flare silhouette | Made from cotton, the dress is sustainable and eco-friendly",Dress,virgio,2590,2335,9.85,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWDR24363036, GroupID:VWWDR24363036, Print:Solid, StyleID:VWWDR2436303601","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Chasing Butterflies, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Ric Rac, Santa's Chic List, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Knotted Affair, The Pear Closet, The Rectangle Closet, Threads of Freedom, Unstoppably You!, Vacation Vibe"
15184,June Skirt|Blue Tiered Maxi Skirt,"Blue tiered maxi skirt. Gathered at the waist. Flared silhouette with a straight hem. Made from cotton, the skirt is sustainable and eco-friendly",Skirt,virgio,2390,2155,9.83,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWSK24363034, GroupID:VWWSK24363034, Print:Solid, StyleID:VWWSK2436303401","ALL COLLECTIONS, Bottom wear, Bottomwear veronica, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Party Wear, Ric Rac, Skirts | Shorts, The Knotted Affair, Threads of Freedom, Vacation Vibe"
15186,Delilah|Puff Sleeve A-Line Dress,"Red A-line mini dress with lace inserts. Features short, puff sleeves. Square neckline. Fitted at the waist, with a flared skirt. Made from cotton, the dress is sustainable and eco-friendly",Dress,virgio,2190,1315,39.95,"Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWDR24363039, GroupID:VWWDR24363039, Print:Solid, StyleID:VWWDR2436303901","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Chasing Butterflies, Cotton Collection, Crimson Night, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Natural Fabrics, New In, Party Wear, Red Velvet, Ric Rac, Santa's Chic List, The Date, The Galentines Brunch, The Knotted Affair, Unstoppably You!, Vacation Vibe"
15188,Sadie Pants|Red Lace Detail Flared Pants,"Red flared pants with lace details. Regular length. Made from cotton, the pants are sustainable and eco-friendly",Trouser,virgio,2390,2155,9.83,"Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWTR24363044, GroupID:VWWTR24363044, Print:Solid, StyleID:VWWTR2436304402","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, New In, Party Wear, Red Velvet, Ric Rac, Santa's Chic List, Snug Season, The Knotted Affair, trousers"
15191,Brielle|Ric Rac Lace Black Co Ords,"Black co-ord set featuring a crop top, and tiered midi skirt. Designed with a ric rac lace detail. Skirt is gathered at the waist. Made from cotton, the set is sustainable and eco-friendly",Co-Ord,virgio,3980,3980,0,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWCO24363037, GroupID:VWWCO24363037, Print:Solid, StyleID:VWWCO2436303701","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Co-ord Sets veronica, Co-ords, coord-sets, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, The Apple Closet, The Date, The Figure, The Figure 8 Closet, The Hourglass Closet, The Knotted Affair, The Pear Closet, The Rectangle Closet, The White Lotus, Unstoppably You!, Vacation Vibe"
15193,Brielle Skirt|Ric Rac Lace Tiered Skirt,"Black tiered midi skirt with ric rac lace detail. Gathered at the waist. Straight hem. Made from cotton, the skirt is sustainable and eco-friendly",Skirt,virgio,2590,1555,39.96,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSK24363037, GroupID:VWWSK24363037, Print:Solid, StyleID:VWWSK2436303701","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Ric Rac, Skirts | Shorts, The Apple Closet, The Hourglass Closet, The Knotted Affair, The Rectangle Closet"
15195,Alaia Shrug|Full Puff Sleeve Shrug,"Black full, puff sleeve shrug. Balloon sleeves. Features the ric rac lace detail, and a front-tie. Made from cotton, the shrug is sustainable and eco-friendly",Top,virgio,1390,1390,0,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24293040, GroupID:VWWTO24293040, Print:Solid, StyleID:VWWTO2429304002","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Jackets, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, Snug Season, The Boyfriend's Hoodie, The Knotted Affair, Tops, Topwear, Topwear veronica"
15196,Kehlani|Strappy Maxi Dress,"White strappy tie-up maxi dress | Flared silhouette | Made from cotton, the dress is sustainable and eco-friendly",Dress,virgio,2590,1555,39.96,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWDR24293040, GroupID:VWWDR24293040, Print:Solid, StyleID:VWWDR2429304001","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Party Wear, Pink Snow, Ric Rac, Santa's Chic List, The Knotted Affair, White Bloom"
15198,Blake|Full Sleeve Lace Trim Shirt,"Black full sleeve lace trimmed shirt with scalloped cuff. Features a shirt collar. Regular fit. Made from cotton, the shirt is sustainable and eco-friendly",Top,virgio,1990,1195,39.95,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSH24363041, GroupID:VWWSH24363041, Print:Solid, StyleID:VWWSH2436304101","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, New In, Party Wear, Ric Rac, Santa's Chic List, Shirts and Blouses, The Knotted Affair, Work Wear"
15200,June Top|Crop Top With Lace Strap,"Blue crop top with lace strap. Features a square neckline. Fitted throughout, with a concealed zipper closure. Made from cotton, the top is sustainable and eco-friendly",Top,virgio,1390,1255,9.71,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24363034, GroupID:VWWTO24363034, Print:Solid, StyleID:VWWTO2436303401","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, The Knotted Affair, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe"
15202,Ghazal Skirt|Lace Detail Flared Skirt,"White lace detail flared maxi skirt. Gathered at the waist. Straight hem. Made from cotton, the skirt is sustainable and eco-friendly",Skirt,virgio,2590,1555,39.96,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSK24293038, GroupID:VWWSK24293038, Print:Solid, StyleID:VWWSK2429303801","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Party Wear, Pink Snow, Ric Rac, Santa's Chic List, Skirts | Shorts, The Knotted Affair, White Bloom"
15203,Faith Top|Lace Trim Tunic With Slit,"Black lace trimmed tunic with slit. Sleeveless, and features a boat neck. Flared fit. Made from cotton, the tunic is sustainable and eco-friendly",Top,virgio,1390,1255,9.71,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24363044, GroupID:VWWTO24363044, Print:Solid, StyleID:VWWTO2436304401","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, The Knotted Affair, Tops, Topwear"
15205,Sadie|Red Tunic & Pants Co-Ord,"Red co-ord set featuring a lace trimmed tunic, with flared pants. Tunic features a slit, and a boat neck. Flared fit. Made from cotton, the fit is sustainable and eco-friendly",Co-Ord,virgio,3780,3780,0,"Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWCO24363044, GroupID:VWWCO24363044, Print:Solid, StyleID:VWWCO2436304402","ALL COLLECTIONS, Casual Essentials, Co-ord Sets veronica, Co-ords, coord-sets, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Natural Fabrics, New In, Party Wear, Red Velvet, Ric Rac, Santa's Chic List, The Knotted Affair"
15207,Miesha Top|Black Tie Strap Peplum Top,"Black peplum top with tie-up straps. Features a ric rac lace detail. Square neckline. Made from cotton, the top is sustainable and eco-friendly",Top,virgio,1590,955,39.94,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24293038, GroupID:VWWTO24293038, Print:Solid, StyleID:VWWTO2429303802","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Flash Sale, Hidden Gems, Inventory, Just In!, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, The Knotted Affair, Tops, Topwear veronica"
15209,Faith Pants|Lace Detail Flared Pants,"Black flared pants with lace details. Regular length. Made from cotton, the pants are sustainable and eco-friendly",Trouser,virgio,2390,1435,39.96,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTR24363044, GroupID:VWWTR24363044, Print:Solid, StyleID:VWWTR2436304401","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, Snug Season, The Knotted Affair, trousers"
15211,Brielle Top|Black Ric Rac Lace Crop Top,"Black crop top with ric rac lace detail. Round neckline. Boxy fit. Made from cotton, the top is sustainable and eco-friendly",Top,virgio,1390,835,39.93,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24363037, GroupID:VWWTO24363037, Print:Solid, StyleID:VWWTO2436303701","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Flash Sale, Hidden Gems, Inventory, Just In!, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, New Arrival, New In, Party Wear, Ric Rac, Santa's Chic List, The Knotted Affair, Tops, Topwear, Topwear veronica, Vacation Vibe"
15213,Miesha|Top & Skirt Black Co Ords,"Black co-ord set featuring a peplum top, and tiered maxi skirt. Top features tie-up straps. Skirt is gathered at the waist. Made from cotton, the set is sustainable and eco-friendly",Co-Ord,virgio,4180,4180,0,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWCO24293038, GroupID:VWWCO24293038, Print:Solid, StyleID:VWWCO2429303802","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Co-ords, coord-sets, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, The Knotted Affair, The White Lotus"
15215,Emery|Black Strappy Dress,"Black strappy tie-up maxi dress. Tiered design. Made from cotton, the dress is sustainable and eco-friendly",Dress,virgio,2590,1555,39.96,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWDR24293040, GroupID:VWWDR24293040, Print:Solid, StyleID:VWWDR2429304002","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Ric Rac, Santa's Chic List, The Knotted Affair, The White Lotus"
15216,Ghazal|Top & Skirt White Co Ords,"White co-ord set featuring a peplum top, and tiered maxi skirt. Top features tie-up straps. Skirt is gathered at the waist. Made from cotton, the set is sustainable and eco-friendly",Co-Ord,virgio,4180,4180,0,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWCO24293038, GroupID:VWWCO24293038, Print:Solid, StyleID:VWWCO2429303801","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Co-ord Sets veronica, Co-ords, coord-sets, Cotton Collection, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Party Wear, Pink Snow, Ric Rac, Santa's Chic List, The Knotted Affair, The White Lotus, Threads of Freedom, White Bloom"
15218,Rylee Skort|Black Ric Rac Lace Skort,"Black ric rac lace mini skort. Features pockets on the side. Made from cotton, the skort is sustainable and eco-friendly",Shorts,virgio,1590,1435,9.75,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSO24363033, GroupID:VWWSO24363033, Print:Solid, StyleID:VWWSO2436303301","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, New In, Party Wear, Ric Rac, Santa's Chic List, Shorts, Skirts | Shorts, The Knotted Affair"
15220,Opal|Lace Detailed Floral Maxi Dress,"Romantic fit-and-flare dress with a breezy, feminine silhouette. Delicate lace shoulder straps complement the elegant square neckline. Flowy cotton fabric with a floral print for effortless charm. Crafted from 100% breathable cotton, perfect for all-day comfort",Dress,virgio,2990,2695,9.87,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWDR24363035, GroupID:VWWDR24363035, Print:Floral, StyleID:VWWDR2436303501","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Natural Fabrics, New In, Party Wear, Pink Snow, Ric Rac, Santa's Chic List, The Date, The Knotted Affair, The White Lotus, Threads of Freedom, Unstoppably You!, Vacation Vibe, White Bloom"
